ρ,1x1,1x2,2x2,1x3,2x3,3x3,1x4,2x4,3x4,4x4,1x5,2x5,3x5,4x5,5x5,1x6,2x6,3x6,4x6,5x6,6x6,1x7,2x7,3x7,4x7,5x7,6x7,7x7,1x8,2x8,3x8,4x8,5x8,6x8,7x8,8x8,1x9,2x9,3x9,4x9,5x9,6x9,7x9,8x9,9x9,1x10,2x10,3x10,4x10,5x10,6x10,7x10,8x10,9x10,10x10,1x11,2x11,3x11,4x11,5x11,6x11,7x11,8x11,9x11,10x11,11x11,E1,E2,E3,G23,G13,G12,nu12,nu13,nu23,nu21,nu31,nu32,BV,GV,BR,GR,AU,cond_C_debug,sym_resid_debug,invert_warn_debug,pinv_debug
0.29999999999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070056118815361793,0.069885130030490461,0.06996571227739512,0.018769999999999998,0.018766000000000001,0.018734000000000001,0.20623676483863912,0.20581463131484201,0.20557543417269084,0.20573339447767902,0.20554903012832604,0.20581247645030848,0.039636222222222219,0.022859533333333334,0.03963617636374453,0.021845894063587411,0.23199881906220288,6.3472188442156643,0,False,
0.29999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065733672622389341,0.065501950941186909,0.065787838621071348,0.011727,0.011752,0.011749000000000001,0.15154824776511597,0.15189766751369282,0.15209261021511636,0.15101401601821288,0.15202283454803164,0.15275642866383721,0.031443222222222213,0.018448533333333333,0.031443075899909342,0.015354544366926641,1.0075203741430752,8.0438590873809481,0,False,
0.29999999999999999,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.04838586953685798,0.048442917833103366,0.0483728154860378,0.014689000000000002,0.014677999999999998,0.014681,0.24716672227524891,0.24772837362690742,0.24642275879476125,0.24745813876790107,0.24766153885035222,0.24606615736498363,0.031895,0.016571800000000001,0.031894985056993667,0.016266178558852862,0.093944304190220151,6.5189419918390703,0,False,
0.29999999999999999,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033043356338318383,0.033104406540122928,0.033000060863718234,0.026513999999999996,0.026529,0.026536000000000001,0.3547432202440628,0.35730975075291022,0.35674798130399216,0.35539863626666529,0.35684158114327019,0.35562350534125109,0.038280888888888892,0.020789933333333337,0.038280880820016676,0.018035732119634919,0.76354038631372845,4.7206653055808498,0,False,
0.29999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.058878011388676051,0.058751735433329726,0.058787337655165167,0.019116000000000001,0.019108,0.019119000000000001,0.1847882827886414,0.18559260141171305,0.18498138853031748,0.18439196646620482,0.18530678377478735,0.18509348306473955,0.031116666666666667,0.0213934,0.031116627468166947,0.021047621250064669,0.08214326186422749,4.8853953096259364,0,False,
0.29999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02202483101703686,0.022019486812641573,0.022075555699145783,0.019803000000000001,0.019814999999999999,0.019812,0.37103248817945622,0.37089715979019033,0.37000681761342163,0.37094245918206736,0.37175136114641899,0.37094897718503528,0.028459888888888889,0.015101333333333333,0.028459810734811197,0.012492285543282931,1.0442663362423179,5.3155562727338799,0,False,
0.29999999999999999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072864006147931995,0.072910263443260487,0.072704933463711138,0.0090989,0.0090758999999999996,0.0090974000000000003,0.12183704130742543,0.1231091423423499,0.12262147777977411,0.12191438885252559,0.12284037724474101,0.1222761510132013,0.032147222222222223,0.018430973333333333,0.032147202872339666,0.012766282016213994,2.2186149603964811,10.626140167066922,0,False,
0.29999999999999999,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.038350310781565533,0.038392062244285693,0.038363190853129794,0.023295,0.023260000000000003,0.023271,0.31236115056310582,0.31243367762849644,0.31262199108931416,0.31270121390723993,0.31253860945420869,0.31238689478916648,0.034106666666666667,0.019811800000000001,0.034106655851465058,0.018816547166279046,0.26446244846872524,4.3989687438078899,0,False,
0.29999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.046992544585903483,0.04703792514364806,0.046947001776441961,0.014515000000000002,0.014531999999999998,0.014501000000000002,0.21216166720543658,0.21252347170740882,0.21274251303430089,0.21236655108381872,0.21231750465320137,0.21233128601750764,0.027233222222222225,0.016461533333333334,0.027233205795485566,0.016135861533454216,0.10091613199418248,5.6340742814559563,0,False,
0.29999999999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060186240301620661,0.060178382577797049,0.06000151880949587,0.027659,0.027664999999999995,0.027660999999999998,0.26480334234732372,0.2654226340458356,0.26577604976107844,0.26476877046642022,0.26460800823171376,0.26499493615065234,0.042651000000000001,0.026102,0.042650922297942193,0.02595787547842417,0.027763053987429842,4.6260941274666658,0,False,
0.29999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095766095223641892,0.095941358902470034,0.095727328789487295,0.0074202000000000001,0.0074604000000000007,0.0074536999999999997,0.054490763907911431,0.054493739058199007,0.054792290901385619,0.054590488677124932,0.054471679811217047,0.054670057900452956,0.035851044444444452,0.022637346666666665,0.035851005757332084,0.011185748275624028,5.1188353800721469,14.494726136232639,0,False,
0.29999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.086669270471800661,0.086650485327046445,0.086671392788976537,0.019428000000000001,0.019421000000000001,0.019411000000000001,0.2109908570146749,0.21079013300305474,0.21012015810429907,0.21094512576795668,0.21079529473474284,0.21017085694562379,0.049916111111111112,0.025969066666666665,0.049916100427185424,0.023769080108680497,0.46278349128842144,7.7146135009138899,0,False,
0.29999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092150894925468144,0.092559846652341987,0.092404056781200478,0.027560000000000005,0.027542999999999998,0.027538,0.21442409303557997,0.21495390881767087,0.21450800350022647,0.21537567471258026,0.21554444166596504,0.21414695953318486,0.053985333333333337,0.031735600000000003,0.053985211752714042,0.030957647791007233,0.12565007494247826,5.8811940725513239,0,False,
0.29999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.041515097463982763,0.041310455655291435,0.041504190219834973,0.0026324,0.0026136000000000002,0.0026316999999999998,0.028233215926990338,0.028565265707580209,0.028905713290192387,0.02809404495726096,0.02855776076729941,0.029041273058010596,0.01465148888888889,0.0096339933333333336,0.014651412873423088,0.0040265650463623794,6.9630471637568156,16.818535505726526,0,False,
0.29999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055201987286760498,0.055195966051833412,0.05519880807082226,0.018252000000000001,0.018263000000000001,0.018252000000000001,0.076068487791316697,0.075729269475087249,0.076088023237396996,0.076060190513300971,0.075724908043328376,0.076091940980346925,0.021695666666666669,0.021213800000000001,0.021695666269963738,0.020635386285188326,0.14015094805615824,3.5660204045565282,0,False,
0.29999999999999999,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.08768937817993315,0.08716112190121468,0.087732460517159563,0.0076632999999999988,0.0076428999999999993,0.0076664999999999997,0.068987764997211889,0.069962313331561471,0.068103770120755344,0.068572170534450944,0.069996686251505152,0.068550188350726265,0.033849044444444448,0.020969726666666667,0.033848585509827035,0.01134752014770357,4.2397974027324956,13.287211259456022,0,False,
0.29999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11247225689531944,0.11249054665831516,0.11231555127856677,0.023969000000000004,0.023873999999999999,0.023961,0.17004652945871795,0.17013306816282214,0.16968148520175533,0.17007418170655131,0.16989602475218535,0.16941752101257465,0.056759333333333335,0.033581,0.056759288797315399,0.0299464834507982,0.60683606718936822,7.1323688085965218,0,False,
0.29999999999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.032746169817493932,0.03280316997171917,0.032788434966538813,0.016008999999999999,0.016001999999999999,0.015987999999999999,0.29492944629511453,0.29583040101953395,0.29496148067583161,0.29544282004288652,0.29621222631576805,0.29482898558619514,0.026697666666666668,0.014660800000000002,0.026697661147354047,0.014468611373931706,0.06641591903047761,5.0095701550401399,0,False,
0.29999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05689039092018932,0.057080269350013632,0.057525995186972552,0.026664,0.026785,0.026790999999999999,0.28345866610900261,0.28083674615440696,0.28083018333454129,0.28440474303992735,0.28397437680236087,0.28302311742429764,0.043855666666666661,0.024960999999999997,0.043854890040261996,0.024761915757449304,0.040217393975611415,4.9343008595585403,0,False,
0.29999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.099678641105455337,0.099613950252789726,0.099836615175692978,0.0065275999999999989,0.0065778,0.0065452000000000001,0.087871727058099466,0.087965399012539316,0.088810528393445207,0.087814698823308709,0.088104809541896215,0.089009044659565981,0.040361399999999999,0.022254700000000002,0.040361339278766152,0.0099668471493220435,6.164364550538691,18.549661032588823,0,False,
0.29999999999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.053700898617010537,0.053678739778676925,0.053610590460728018,0.017683999999999998,0.017672,0.017662000000000001,0.22256133774225018,0.22298528055210667,0.22323040205757208,0.22246950127713788,0.22261028888374704,0.22294699377137889,0.032265222222222223,0.01938073333333333,0.032265213900343703,0.019164452083233384,0.056427973454134417,5.4804488363958823,0,False,
0.29999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.053312177243924876,0.053283190864600753,0.053287215327124812,0.029613,0.029638000000000001,0.029638000000000001,0.29690878264781839,0.29727796301476017,0.29701811512372661,0.29674735028764454,0.29713877102968478,0.29704054880785635,0.043760222222222228,0.025995733333333333,0.043760216229075687,0.025176490044663765,0.1627001970531925,4.4332109161436248,0,False,
0.29999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069526045095072778,0.06956584576833473,0.069599170226802134,0.025307,0.025276,0.025259,0.26201032436670324,0.26122076086310264,0.26090163090556345,0.26216031401874113,0.26149550398307214,0.26102661185659143,0.048605666666666665,0.026197400000000003,0.048605665313740012,0.026150091338026187,0.0090456295044152313,5.7728731332056817,0,False,
0.29999999999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11253420525637318,0.1122502258492567,0.11229903408682727,0.0093092999999999995,0.0093182999999999998,0.0092876999999999994,0.087759962035557498,0.087261303799372622,0.087091983361444095,0.087538500285944149,0.087078947307638835,0.087129852382929238,0.045377555555555546,0.026250793333333331,0.045377484889280978,0.013846112630284787,4.4794829230341886,14.65737872335888,0,False,
0.29999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12336551945222837,0.12343333028472665,0.123693269103127,0.029138000000000001,0.029100000000000001,0.029172,0.17901266720420766,0.17918698645418141,0.17876135490373923,0.17911106583329592,0.17966303902151709,0.1791378092638552,0.064150222222222233,0.038428933333333345,0.064150123356473077,0.035422064852390044,0.42443592880643788,6.6134371602895081,0,False,
0.29999999999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.062059600776940664,0.06208306742838323,0.062138172260330249,0.013925,0.013949,0.013918,0.19219896275773984,0.19216218017667339,0.19278958736236823,0.19227163912062642,0.19240546997162597,0.19296070709360563,0.033651222222222228,0.018772733333333333,0.033651197883964347,0.01711334462212203,0.48482375108443065,7.2534663373494057,0,False,
0.29999999999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.072934409415981713,0.072572147912435589,0.072854929425322471,0.0052709999999999996,0.0052316000000000003,0.0052544000000000002,0.0080130115786501387,0.0089538382649293358,0.0083881186019529545,0.0079732113575246323,0.0089440808543002608,0.0084208033844317236,0.024679431111111112,0.017586870666666667,0.024679281605819517,0.0079795798919139946,6.0199287260917966,14.155325357407005,0,False,
0.29999999999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040902714883766296,0.040798163267697085,0.040866809912836206,0.023151000000000001,0.023134999999999999,0.02316,0.33913455706944329,0.33863613630036149,0.33916588225155603,0.33826769368134574,0.33833887679902291,0.33973655990215151,0.042262333333333339,0.019992200000000002,0.042262303386797588,0.019180573825985845,0.21157575878599566,5.4803124459910331,0,False,
0.29999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.096345228154864848,0.096277337643388861,0.096096062892004355,0.0075782000000000011,0.0075683,0.0075817999999999988,0.055971904785458916,0.056161237188107532,0.055897237661595781,0.05593246369100157,0.056015994608951951,0.055791992147872525,0.036122844444444441,0.022773506666666665,0.036122798961093723,0.011366961932282699,5.0174125966273344,14.318836822844707,0,False,
0.29999999999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11082896602046141,0.11075274223603623,0.11084422780942467,0.023536999999999999,0.023519999999999999,0.023691,0.16949151022004988,0.17042236596486354,0.16920922346440781,0.16937494065524383,0.17044583410931496,0.16934899610135309,0.055915777777777773,0.033095866666666668,0.055915727338965604,0.029509296468703913,0.60770264813698205,7.1321228662237406,0,False,
0.29999999999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067876811323921565,0.067701476374224828,0.067488001334620407,0.022981999999999999,0.022968999999999996,0.022984999999999998,0.19910002338309321,0.19911741494420568,0.19897294227447046,0.19858572119500281,0.1979768363214906,0.19834554448335784,0.03744044444444445,0.025081066666666665,0.037440194020378605,0.024827300213916513,0.051113021301048889,4.8901603230666479,0,False,
0.29999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042680126672874394,0.042808532778357514,0.042749754182567691,0.013816000000000002,0.013845,0.013816999999999999,0.049896451011480547,0.050183862418938546,0.050698679159338726,0.050046567926571292,0.050265731373869325,0.050629066935420339,0.015841999999999998,0.016435499999999999,0.015841966969325771,0.015859716126005539,0.18152610139931991,3.4399674803789995,0,False,
0.29999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.042395971309232582,0.042228694358008821,0.042322789296208224,0.024497999999999999,0.024489,0.024509,0.35181719243319404,0.35025272804801683,0.35238862697628259,0.35042906744110269,0.34964813759014385,0.35317382733782821,0.04742377777777778,0.02096226666666667,0.047423768827597919,0.019984865178843167,0.24453561067748453,5.8096018983607278,0,False,
