ρ,1x1,1x2,2x2,1x3,2x3,3x3,1x4,2x4,3x4,4x4,1x5,2x5,3x5,4x5,5x5,1x6,2x6,3x6,4x6,5x6,6x6,1x7,2x7,3x7,4x7,5x7,6x7,7x7,1x8,2x8,3x8,4x8,5x8,6x8,7x8,8x8,1x9,2x9,3x9,4x9,5x9,6x9,7x9,8x9,9x9,1x10,2x10,3x10,4x10,5x10,6x10,7x10,8x10,9x10,10x10,1x11,2x11,3x11,4x11,5x11,6x11,7x11,8x11,9x11,10x11,11x11,S11,S12,S13,S14,S15,S16,S21,S22,S23,S24,S25,S26,S31,S32,S33,S34,S35,S36,S41,S42,S43,S44,S45,S46,S51,S52,S53,S54,S55,S56,S61,S62,S63,S64,S65,S66,E1,E2,E3,G23,G13,G12,nu12,nu13,nu23,nu21,nu31,nu32,BV,GV,BR,GR,AU,cond_C_debug,sym_resid_debug,invert_warn_debug,pinv_debug
0.29999999999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.274270640592805,-2.943879397347029,-2.9378537491818819,0,0,0,-2.943879397347029,14.309195669575287,-2.9416191124349269,0,0,0,-2.9378537491818815,-2.9416191124349265,14.292715209348124,0,0,0,0,-0,-0,53.276505061267983,-0,-0,0,0,0,0,53.287861025258444,0,0,0,0,0,0,53.378883313761072,0.070056118815361793,0.069885130030490461,0.06996571227739512,0.018769999999999998,0.018766000000000001,0.018734000000000001,0.20623676483863912,0.20581463131484201,0.20557543417269084,0.20573339447767902,0.20554903012832604,0.20581247645030848,0.039636222222222219,0.022859533333333334,0.03963617636374453,0.021845894063587411,0.23199881906220288,6.3472188442156643,0,False,
0.29999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.212903221527791,-2.3054888266428244,-2.3108045154616148,0,0,0,-2.3054888266428248,15.266720847717698,-2.3219554231549187,0,0,0,-2.3108045154616144,-2.3219554231549187,15.200377774376488,0,0,0,0,-0,-0,85.273300929478978,-0,-0,0,0,0,0,85.091899251191279,0,0,0,0,0,0,85.113626691633328,0.065733672622389341,0.065501950941186909,0.065787838621071348,0.011727,0.011752,0.011749000000000001,0.15154824776511597,0.15189766751369282,0.15209261021511636,0.15101401601821288,0.15202283454803164,0.15275642866383721,0.031443222222222213,0.018448533333333333,0.031443075899909342,0.015354544366926641,1.0075203741430752,8.0438590873809481,0,False,
0.29999999999999999,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,20.667190846663384,-5.1082418202068149,-5.1198495758808278,0,0,0,-5.1082418202068141,20.642852345212205,-5.0868686243000987,0,0,0,-5.1198495758808287,-5.0868686243000987,20.672768164355396,0,0,0,0,-0,-0,68.078153720471093,-0,-0,0,0,0,0,68.129172911840854,0,0,0,0,0,0,68.115251004699957,0.04838586953685798,0.048442917833103366,0.0483728154860378,0.014689000000000002,0.014677999999999998,0.014681,0.24716672227524891,0.24772837362690742,0.24642275879476125,0.24745813876790107,0.24766153885035222,0.24606615736498363,0.031895,0.016571800000000001,0.031894985056993667,0.016266178558852862,0.093944304190220151,6.5189419918390703,0,False,
0.29999999999999999,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.263269558981225,-10.735689698467118,-10.813361303087717,0,0,0,-10.73568969846712,30.207458900916656,-10.776449983225326,0,0,0,-10.813361303087717,-10.776449983225326,30.302974413584959,0,0,0,0,-0,-0,37.715923662970511,-0,-0,0,0,0,0,37.694598364054428,0,0,0,0,0,0,37.684654808561952,0.033043356338318383,0.033104406540122928,0.033000060863718234,0.026513999999999996,0.026529,0.026536000000000001,0.3547432202440628,0.35730975075291022,0.35674798130399216,0.35539863626666529,0.35684158114327019,0.35562350534125109,0.038280888888888892,0.020789933333333337,0.038280880820016676,0.018035732119634919,0.76354038631372845,4.7206653055808498,0,False,
0.29999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.98426927836644,-3.1384939543692121,-3.1521547184490659,0,0,0,-3.138493954369213,17.020773814158726,-3.148526374003549,0,0,0,-3.1521547184490659,-3.1485263740035498,17.010465856878927,0,0,0,0,-0,-0,52.312199204854572,-0,-0,0,0,0,0,52.334100900146538,0,0,0,0,0,0,52.303990794497622,0.058878011388676051,0.058751735433329726,0.058787337655165167,0.019116000000000001,0.019108,0.019119000000000001,0.1847882827886414,0.18559260141171305,0.18498138853031748,0.18439196646620482,0.18530678377478735,0.18509348306473955,0.031116666666666667,0.0213934,0.031116627468166947,0.021047621250064669,0.08214326186422749,4.8853953096259364,0,False,
0.29999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.403299540707955,-16.846099200146035,-16.839954844751833,0,0,0,-16.846099200146035,45.414319076041842,-16.803607675406749,0,0,0,-16.839954844751833,-16.803607675406749,45.298972928626895,0,0,0,0,-0,-0,50.497399383931722,-0,-0,0,0,0,0,50.466818067120869,0,0,0,0,0,0,50.474459923278822,0.02202483101703686,0.022019486812641573,0.022075555699145783,0.019803000000000001,0.019814999999999999,0.019812,0.37103248817945622,0.37089715979019033,0.37000681761342163,0.37094245918206736,0.37175136114641899,0.37094897718503528,0.028459888888888889,0.015101333333333333,0.028459810734811197,0.012492285543282931,1.0442663362423179,5.3155562727338799,0,False,
0.29999999999999999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.724197348822024,-1.6721155992996874,-1.6895741649506317,0,0,0,-1.6721155992996872,13.715490148766369,-1.6818136705156661,0,0,0,-1.689574164950632,-1.6818136705156659,13.754224814731797,0,0,0,0,-0,-0,109.90339491586894,-0,-0,0,0,0,0,110.18191033396137,0,0,0,0,0,0,109.92151603754918,0.072864006147931995,0.072910263443260487,0.072704933463711138,0.0090989,0.0090758999999999996,0.0090974000000000003,0.12183704130742543,0.1231091423423499,0.12262147777977411,0.12191438885252559,0.12284037724474101,0.1222761510132013,0.032147222222222223,0.018430973333333333,0.032147202872339666,0.012766282016213994,2.2186149603964811,10.626140167066922,0,False,
0.29999999999999999,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,26.075407985498941,-8.1449444397528463,-8.1468356125728985,0,0,0,-8.1449444397528463,26.047050914771866,-8.1428809189807225,0,0,0,-8.1468356125728985,-8.1428809189807243,26.066653418596349,0,0,0,0,-0,-0,42.927666881305001,-0,-0,0,0,0,0,42.992261392949267,0,0,0,0,0,0,42.971939323621676,0.038350310781565533,0.038392062244285693,0.038363190853129794,0.023295,0.023260000000000003,0.023271,0.31236115056310582,0.31243367762849644,0.31262199108931416,0.31270121390723993,0.31253860945420869,0.31238689478916648,0.034106666666666667,0.019811800000000001,0.034106655851465058,0.018816547166279046,0.26446244846872524,4.3989687438078899,0,False,
0.29999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21.279971297829519,-4.514794188631349,-4.5224933780487433,0,0,0,-4.5147941886313498,21.259441120035003,-4.5227869295809988,0,0,0,-4.5224933780487433,-4.5227869295809988,21.300614781789978,0,0,0,0,-0,-0,68.894247330347909,-0,-0,0,0,0,0,68.813652628681538,0,0,0,0,0,0,68.960761326805041,0.046992544585903483,0.04703792514364806,0.046947001776441961,0.014515000000000002,0.014531999999999998,0.014501000000000002,0.21216166720543658,0.21252347170740882,0.21274251303430089,0.21236655108381872,0.21231750465320137,0.21233128601750764,0.027233222222222225,0.016461533333333334,0.027233205795485566,0.016135861533454216,0.10091613199418248,5.6340742814559563,0,False,
0.29999999999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.615093333435425,-4.3997322481064369,-4.4100218374778333,0,0,0,-4.3997322481064369,16.617262830339882,-4.4164704728893316,0,0,0,-4.4100218374778333,-4.4164704728893316,16.666244785819313,0,0,0,0,-0,-0,36.154597057015799,-0,-0,0,0,0,0,36.146755828664382,0,0,0,0,0,0,36.151982936264055,0.060186240301620661,0.060178382577797049,0.06000151880949587,0.027659,0.027664999999999995,0.027660999999999998,0.26480334234732372,0.2654226340458356,0.26577604976107844,0.26476877046642022,0.26460800823171376,0.26499493615065234,0.042651000000000001,0.026102,0.042650922297942193,0.02595787547842417,0.027763053987429842,4.6260941274666658,0,False,
